time (s),altitude (m)
5689000.0,369810.3594473088
5690000.0,368504.48832531925
5691000.0,362838.41325687245
5692000.0,359423.6068378696
5693000.0,362248.1068367362
5694000.0,367988.01715710294
5695000.0,369919.85600646865
5696000.0,365778.9395324178
5697000.0,360388.883792988
5698000.0,360046.4210340539
5699000.0,365139.15843395516
5700000.0,369691.295501451
5701000.0,368375.68461648375
5702000.0,362716.79037273023
5703000.0,359317.9522736976
5704000.0,362148.70454443805
5705000.0,367877.6773219481
5706000.0,369793.9258469781
5707000.0,365650.72661634255
5708000.0,360274.7310344819
5709000.0,359946.3155248165
5710000.0,365036.5904541826
5711000.0,369572.3156413436
5712000.0,368245.41122771706
5713000.0,362593.52656496875
5714000.0,359212.07177577633
5715000.0,362050.26414881274
5716000.0,367767.8211694993
5717000.0,369666.7916306807
5718000.0,365520.5698104827
5719000.0,360159.4953069333
5720000.0,359846.76488766447
5721000.0,364935.09563838784
5722000.0,369453.3691678867
5723000.0,368113.5379398437
5724000.0,362468.2706176499
5725000.0,359105.66508874856
5726000.0,361952.9981063483
5727000.0,367659.0505936062
5728000.0,369539.13385404553
5729000.0,365388.42455241084
5730000.0,360042.74008303694
5731000.0,359747.5421551317
5732000.0,364834.9767066119
5733000.0,369334.69261449017
5734000.0,367980.00925978366
5735000.0,362341.06692303345
5736000.0,358998.9289577678
5737000.0,361856.88845151383
5738000.0,367551.08860147
5739000.0,369410.3620981071
5740000.0,365254.0673611844
5741000.0,359924.7046204228
5742000.0,359648.95590563864
5743000.0,364736.20440666564
5744000.0,369216.023402852
5745000.0,367844.6174234329
5746000.0,362211.8034233181
5747000.0,358891.68914717063
5748000.0,361762.01527020894
5749000.0,367444.2746955827
5750000.0,369280.9255638616
5751000.0,365117.5875373259
5752000.0,359805.34084465634
5753000.0,359551.0577890361
5754000.0,364638.8432709472
5755000.0,369097.38680154737
5756000.0,367707.6105833538
5757000.0,362080.6530510923
5758000.0,358784.13508084696
5759000.0,361668.2295714542
5760000.0,367338.21055014245
5761000.0,369150.58047850896
5762000.0,364979.2856907202
5763000.0,359684.6954386914
5764000.0,359453.31123766024
5765000.0,364542.3465346014
5766000.0,368978.71605001204
5767000.0,367569.0116510214
5768000.0,361947.80577166006
5769000.0,358676.3090771027
5770000.0,361575.49849447794
5771000.0,367232.6945336964
5772000.0,369019.12626718543
5773000.0,364838.8122906685
5774000.0,359563.0065848706
5775000.0,359356.50135365315
5776000.0,364447.3346380545
5777000.0,368860.0325179668
5778000.0,367428.5120080784
5779000.0,361812.7932676403
5780000.0,358568.0184058137
5781000.0,361483.9996842472
5782000.0,367128.2753783241
5783000.0,368886.9386355961
5784000.0,364696.2079492714
5785000.0,359439.5935104955
5786000.0,359259.7910101218
5787000.0,364353.5109315505
5788000.0,368741.77164191194
5789000.0,367286.8425486544
5790000.0,361675.9839501213
5791000.0,358458.94272330217
5792000.0,361393.27308942005
5793000.0,367024.7164425682
5794000.0,368754.0686956076
5795000.0,364551.724669436
5796000.0,359315.1434141649
5797000.0,359163.76520320214
5798000.0,364260.8022184102
5799000.0,368623.0828542374
5800000.0,367142.99285474885
5801000.0,361537.34023175854
5802000.0,358350.0887482213
5803000.0,361304.0472277831
5804000.0,366921.7884948794
5805000.0,368619.8920525443
5806000.0,364404.9916266538
5807000.0,359189.40099518746
5808000.0,359068.38750503305
5809000.0,364169.54269290715
5810000.0,368504.63506186474
5811000.0,366997.5799095696
5812000.0,361396.65297170077
5813000.0,358240.6883860808
5814000.0,361215.7733476823
5815000.0,366819.6865507439
5816000.0,368484.9350280622
5817000.0,364256.35846554674
5818000.0,359062.4730180269
5819000.0,358973.38196392264
5820000.0,364079.25699758995
5821000.0,368386.06691878475
5822000.0,366850.47953478247
5823000.0,361254.18444753997
5824000.0,358131.00180361886
5825000.0,361128.8276299089
5826000.0,366718.35591678973
5827000.0,368348.59181225114
5828000.0,364105.3422357207
5829000.0,358934.59519397374
5830000.0,358879.5747953905
5831000.0,363990.38342394214
5832000.0,368267.08481893595
5833000.0,366701.32406457886
5834000.0,361109.9963224577
5835000.0,358021.3912618663
5836000.0,361042.9401434846
5837000.0,366617.5075704446
5838000.0,368211.3860559827
5839000.0,363952.5293791918
5840000.0,358805.30474033114
5841000.0,358785.6922094617
5842000.0,363902.2746428307
5843000.0,368148.10452746693
5844000.0,366550.6622215174
5845000.0,360963.9528177008
5846000.0,357911.26385239325
5847000.0,360958.0509138098
5848000.0,366517.4872687161
5849000.0,368073.2826714758
5850000.0,363797.68915992696
5851000.0,358674.8789493814
5852000.0,358692.56565038953
5853000.0,363815.5570578044
5854000.0,368029.1772085624
5855000.0,366398.42351450305
5856000.0,360816.19457363524
5857000.0,357800.7728472231
5858000.0,360874.0651740022
5859000.0,366418.0168656064
5860000.0,367934.21689096
5861000.0,363641.0042117294
5862000.0,358543.4791750107
5863000.0,358600.017617763
5864000.0,363729.8197800247
5865000.0,367909.8208745532
5866000.0,366243.97468357254
5867000.0,360666.3464830471
5868000.0,357690.2626146786
5869000.0,360791.58327142335
5870000.0,366319.10445826687
5871000.0,367793.48230296746
5872000.0,363481.83500881307
5873000.0,358411.11595109943
5874000.0,358508.65315865073
5875000.0,363645.3105451269
5876000.0,367789.9234890295
5877000.0,366087.646075408
5878000.0,360515.109736491
5879000.0,357579.985027655
5880000.0,360710.2708343938
5881000.0,366220.63086019084
5882000.0,367651.54317544214
5883000.0,363320.81718832627
5884000.0,358277.91007322725
5885000.0,358417.85810795147
5886000.0,363561.8183864113
5887000.0,367669.7760747243
5888000.0,365929.418711436
5889000.0,360361.8895117203
5890000.0,357469.4137227684
5891000.0,360630.09938376397
5892000.0,366122.88692836
5893000.0,367508.50623338856
5894000.0,363157.5281484751
5895000.0,358143.4104951937
5896000.0,358327.662999928
5897000.0,363479.4473532988
5898000.0,367549.4288302278
5899000.0,365769.51949493866
5900000.0,360207.1336767124
5901000.0,357358.97385782097
5902000.0,360551.12597572803
5903000.0,366025.35262591206
5904000.0,367363.942597677
5905000.0,362992.267160655
5906000.0,358008.1950599365
5907000.0,358238.4315135665
5908000.0,363398.0814130241
5909000.0,367428.4078267673
5910000.0,365607.37473263964
5911000.0,360050.57743254025
5912000.0,357248.48009774275
5913000.0,360473.36843621824
5914000.0,365928.482428384
5915000.0,367218.1614969615
5916000.0,362824.77586186305
5917000.0,357871.85815826245
5918000.0,358149.9916620739
5919000.0,363318.00421491265
5920000.0,367307.2068225397
5921000.0,365443.38284097053
5922000.0,359892.1267605815
5923000.0,357137.86579984985
5924000.0,360396.8068148624
5925000.0,365832.1556322975
5926000.0,367071.21213806514
5927000.0,362655.3507163543
5928000.0,357734.6882917965
5929000.0,358062.2584908316
5930000.0,363238.8617198542
5931000.0,367185.4844033588
5932000.0,365277.5134406835
5933000.0,359732.2262270758
5934000.0,357027.3829149222
5935000.0,360321.45236802194
5936000.0,365736.1563391322
5937000.0,366922.71183237527
5938000.0,362483.7004169645
5939000.0,357596.60164208896
5940000.0,357975.4581942558
5941000.0,363160.82528139837
5942000.0,367063.1937524043
5943000.0,365109.4921783386
5944000.0,359570.5522043789
5945000.0,356917.0850525312
5946000.0,360247.20440898556
5947000.0,365640.2625438841
5948000.0,366772.6807942996
5949000.0,362310.22669836786
5950000.0,357458.17633647285
5951000.0,357889.6798580913
5952000.0,363083.43937412
5953000.0,366939.9841111284
5954000.0,364939.5344226686
5955000.0,359407.5324767586
5956000.0,356806.9262277279
5957000.0,360174.0955492649
5958000.0,365544.7502875561
5959000.0,366621.3380018426
5960000.0,362134.61992247123
5961000.0,357318.5591187347
5962000.0,357804.4979604939
5963000.0,363007.1412425013
5964000.0,366816.4091930613
5965000.0,364767.6254350608
5966000.0,359242.7448835373
5967000.0,356696.77438216563
5968000.0,360102.17221998144
5969000.0,365449.7199291447
5970000.0,366468.58360856865
5971000.0,361956.9375132015
5972000.0,357178.1029942902
5973000.0,357720.0259202663
5974000.0,362931.69434838556
5975000.0,366692.3420746727
5976000.0,364593.9758531181
5977000.0,359076.56436480023
5978000.0,356586.8310005963
5979000.0,360031.2941410979
5980000.0,365354.6204768643
5981000.0,366314.3164514862
5982000.0,361777.50851481594
5983000.0,357037.22472338565
5984000.0,357636.7005832447
5985000.0,362857.16485744994
5986000.0,366567.21949024685
5987000.0,364417.8884227844
5988000.0,358908.7663766816
5989000.0,356477.3701647343
5990000.0,359961.8111197306
5991000.0,365259.828863997
5992000.0,366158.18803320546
5993000.0,361595.5325563699
5994000.0,356895.45843399595
5995000.0,357554.44057252444
5996000.0,362783.8262776574
5997000.0,366441.6464168951
5998000.0,364239.7702657422
5999000.0,358739.3662970355
6000000.0,356368.05136471055
6001000.0,359893.60480743926
6002000.0,365165.25159259606
6003000.0,366000.4864972187
6004000.0,361411.65913399495
6005000.0,356753.41073431633
6006000.0,357473.2310954258
6007000.0,362710.98681855015
6008000.0,366314.73341372143
6009000.0,364059.2977875238
6010000.0,358568.55184281245
6011000.0,356259.28871612716
6012000.0,359826.58998224046
6013000.0,365070.5692238128
6014000.0,365840.86525351275
6015000.0,361225.65783522464
6016000.0,356610.70151281636
6017000.0,357393.16573164426
6018000.0,362639.2275589667
6019000.0,366187.09349725023
6020000.0,363876.75363357924
6021000.0,358396.37125806976
6022000.0,356151.10680103116
6023000.0,359760.8739570929
6024000.0,364975.80416236445
6025000.0,365679.49624859635
6026000.0,361037.75903906766
6027000.0,356467.666507761
6028000.0,357314.1408351762
6029000.0,362568.1883589132
6030000.0,366058.39715547767
6031000.0,363692.0807957323
6032000.0,358222.8570917435
6033000.0,356043.1085697906
6034000.0,359696.1400690442
6035000.0,364881.1567639923
6036000.0,365516.3865767699
6037000.0,360847.6425878024
6038000.0,356323.9793537995
6039000.0,357236.16509702057
6040000.0,362497.9709520051
6041000.0,365928.8040335849
6042000.0,363505.0764119243
6043000.0,358047.73551408574
6044000.0,355935.7536111679
6045000.0,359632.8143154327
6046000.0,364786.4175672047
6047000.0,365351.4031944666
6048000.0,360655.61613360513
6049000.0,356180.18946116697
6050000.0,357159.473609495
6051000.0,362428.4034311222
6052000.0,365797.8842801256
6053000.0,363315.9027766818
6054000.0,357871.64116359875
6055000.0,355829.17532705516
6056000.0,359570.6146902861
6057000.0,364691.1341414079
6058000.0,365184.24467696436
6059000.0,360461.62474774104
6060000.0,356036.1285217479
6061000.0,357084.01376561075
6062000.0,362359.4904788295
6063000.0,365665.5229818681
6064000.0,363124.1950750463
6065000.0,357694.2845904464
6066000.0,355723.47341928445
6067000.0,359509.89941384364
6068000.0,364595.79447151814
6069000.0,365014.9851179626
6070000.0,360265.51940772217
6071000.0,355892.05656806845
6072000.0,357010.0619403031
6073000.0,362291.35352094006
6074000.0,365531.9906826811
6075000.0,362930.18548787385
6076000.0,357515.5146079697
6077000.0,355618.2611216605
6078000.0,359450.2703738343
6079000.0,364500.28093025554
6080000.0,364843.801802746
6081000.0,360067.2477691332
6082000.0,355747.3656962393
6083000.0,356937.06981571205
6084000.0,362223.968912052
6085000.0,365397.2961546723
6086000.0,362733.93427530397
6087000.0,357335.5250378512
6088000.0,355513.81037521176
6089000.0,359392.0168505991
6090000.0,364404.4248761544
6091000.0,364670.52959654294
6092000.0,359867.0133533627
6093000.0,355602.623876594
6094000.0,356865.42081335746
6095000.0,362157.0130237639
6096000.0,365261.0836011227
6097000.0,362535.3045437243
6098000.0,357154.47057371866
6099000.0,355410.09046760295
6100000.0,359334.7649860084
6101000.0,364308.0884464979
6102000.0,364495.04816864245
6103000.0,359664.9176907297
6104000.0,355457.98048668634
6105000.0,356795.298781788
6106000.0,362090.75254645385
6107000.0,365123.30932774954
6108000.0,362334.14763183054
6109000.0,356972.44951990154
6110000.0,355307.7410914069
6111000.0,359279.02170199435
6112000.0,364210.96453314647
6113000.0,364316.8849817775
6114000.0,359460.82310518343
6115000.0,355313.73946661875
6116000.0,356726.7148610316
6117000.0,362024.77810810786
6118000.0,364983.75150551554
6119000.0,362130.5518138679
6120000.0,356789.3420953108
6121000.0,355206.20053510834
6122000.0,359224.4295750987
6123000.0,364113.49827740155
6124000.0,364136.79769194685
6125000.0,359254.8205528427
6126000.0,355169.2885764912
6127000.0,356659.25212886
6128000.0,361959.2120791618
6129000.0,364842.6011095969
6130000.0,361924.6761057228
6131000.0,356605.5909882933
6132000.0,355105.8782187961
6133000.0,359170.7610931704
6134000.0,364014.8500080025
6135000.0,363954.0062132841
6136000.0,359047.0436346773
6137000.0,355025.40610837936
6138000.0,356593.4529411495
6139000.0,361893.910457124
6140000.0,364699.4897815818
6141000.0,361716.241391032
6142000.0,356420.87310119625
6143000.0,355006.58095705975
6144000.0,359118.40416085627
6145000.0,363915.71382314805
6146000.0,363769.04764379933
6147000.0,358837.55695820507
6148000.0,354881.7104037078
6149000.0,356528.9437801577
6150000.0,361828.87745710555
6151000.0,364554.7984714415
6152000.0,361505.6571128769
6153000.0,356235.44410058856
6154000.0,354908.2954512676
6155000.0,359066.9583148565
6156000.0,363815.6851698132
6157000.0,363581.64517151937
6158000.0,358626.07734043524
6159000.0,354738.1584756598
6160000.0,356465.90677138977
6161000.0,361764.21954452805
6162000.0,364408.0177085595
6163000.0,361292.3260792969
6164000.0,356049.15699530113
6165000.0,354811.3513915548
6166000.0,359016.7563849576
6167000.0,363714.71357474197
6168000.0,363391.786392333
6169000.0,358413.02719800547
6170000.0,354595.19757013954
6171000.0,356404.30767099746
6172000.0,361699.5625082655
6173000.0,364259.4012755556
6174000.0,361076.8374227714
6175000.0,355862.3844592357
6176000.0,354715.7420277074
6177000.0,358967.60701535456
6178000.0,363612.6252074456
6179000.0,363199.1593088433
6180000.0,358198.21756382845
6181000.0,354452.9522206988
6182000.0,356344.3674296066
6183000.0,361634.88887553755
6184000.0,364108.3669744693
6185000.0,360858.7199632991
6186000.0,355675.151755536
6187000.0,354621.59038703423
6188000.0,358919.4379271846
6189000.0,363509.21324809734
6190000.0,363003.76635084953
6191000.0,357981.6595328059
6192000.0,354311.25660368893
6193000.0,356286.0495004067
6194000.0,361570.3958722381
6195000.0,363955.31397103984
6196000.0,360638.18225075025
6197000.0,355487.28656377364
6198000.0,354528.6770719215
6199000.0,358872.32517125644
6200000.0,363404.8220056081
6201000.0,362805.8991132248
6202000.0,357763.3819519216
6203000.0,354170.0494963145
6204000.0,356229.1235965127
6205000.0,361505.89491231553
6206000.0,363800.192312452
6207000.0,360415.167624373
6208000.0,355298.9138254486
6209000.0,354437.29484535847
6210000.0,358826.2176827388
6211000.0,363299.0832550181
6212000.0,362605.35145026445
6213000.0,357543.7352860067
6214000.0,354029.77020217665
6215000.0,356173.70543433726
6216000.0,361441.09074782766
6217000.0,363642.6321404418
6218000.0,360189.83940433245
6219000.0,355110.3131079171
6220000.0,354347.36069817
6221000.0,358781.059599489
6222000.0,363192.0203909986
6223000.0,362402.025353251
6224000.0,357322.42733480036
6225000.0,353890.2925666729
6226000.0,356119.9534711214
6227000.0,361376.06954797264
6228000.0,363482.48490235396
6229000.0,359961.8831645334
6230000.0,354921.4962675888
6231000.0,354259.22006492317
6232000.0,358736.7010544902
6233000.0,363083.1364349481
6234000.0,362195.7729891287
6235000.0,357099.7145429943
6236000.0,353751.87999076396
6237000.0,356067.8746508714
6238000.0,361310.8216836909
6239000.0,363319.92051866464
6240000.0,359731.4720230624
6241000.0,354732.42867198307
6242000.0,354172.66486520227
6243000.0,358693.3369458178
6244000.0,362972.81934874505
6245000.0,361986.5468470324
6246000.0,356875.4444662798
6247000.0,353614.57789006084
6248000.0,356017.55120443646
6249000.0,361245.1862770552
6250000.0,363154.4400785761
6251000.0,359498.4343006164
6252000.0,354543.43259381875
6253000.0,354088.043309059
6254000.0,358650.8324565226
6255000.0,362860.63715553936
6256000.0,361774.3049009098
6257000.0,356649.92328654416
6258000.0,353478.55648940057
6259000.0,355968.9918230809
6260000.0,361179.07214905694
6261000.0,362986.3071385361
6262000.0,359263.0540803168
6263000.0,354354.6683428595
6264000.0,354005.39155805577
6265000.0,358608.9974150928
6266000.0,362746.37997919694
6267000.0,361559.05341594014
6268000.0,356423.2062988626
6269000.0,353343.85304634273
6270000.0,355921.9082278572
6271000.0,361112.2479352644
6272000.0,362815.4261070406
6273000.0,359025.3114080895
